iter,e,e_std,e_err95,e_var,e_var_std,e_var_err95
0,-426.5745586241852,0.4587028233493512,0.8990410133715669,118.56824726878708,6.231135051827897,12.2128002843878
1,-426.94310086046096,0.3839693201317507,0.7525660386265618,89.08993493342878,5.343686065817698,10.47343223369122
2,-426.387119326077,0.2715895797518869,0.532305794890067,45.77659831385693,2.408779300856471,4.721120676384254
3,-426.9885865134436,0.13682663930782932,0.2681752851689979,16.448674384035424,0.7784151562049144,1.5256656711817527
4,-427.7362127458627,0.06608861979615675,0.1295313145884281,4.4272501976686005,0.21149508825850932,0.41452275589379833
5,-427.6986775836938,0.14183357517631737,0.27798869914413626,11.974404827953553,0.7206873974890281,1.4125213431903973
6,-427.94333735187956,0.22526742220374316,0.4415160344095151,26.416080294338762,1.8479130652680897,3.62184305448647
7,-427.59982126546237,0.245682837551926,0.4815295132213797,35.67302098000504,2.117898947360809,4.151005659722478
8,-427.9972821358508,0.2482846516566929,0.48662897516119114,36.21296743110804,2.1658100962561986,4.244909786015377
9,-428.0237681762556,0.20568994527309573,0.4031448847172824,25.96277444439731,1.4467718115344566,2.8356206444553056
10,-428.5213932756345,0.13471571999771845,0.2640379593469105,14.992833797453466,0.7749347555923273,1.5188442113293108
11,-428.45346912137086,0.09214209543510682,0.18059518851286188,10.306395108229879,0.4875451047816998,0.9555708462109386
12,-428.63590926609055,0.11736336667360571,0.23002797178463563,11.573329919183724,0.597317891127707,1.1707215539317226
13,-428.6285734972664,0.15846163131414767,0.3105790903071939,18.12414604376124,1.0749938439226707,2.1069492176907065
14,-428.57240713644916,0.1849679624541414,0.3625305447038741,20.79845846607634,1.2671774858546014,2.4836222342950327
15,-428.68057764698705,0.17950453526262347,0.35182242417634213,18.941793371074173,1.2024061110240278,2.356672672397964
16,-429.0531575003224,0.15703508322891394,0.3077831074379212,13.372632339084989,0.8182950713457574,1.6038288685643185
17,-429.1309226226705,0.09968258683514834,0.1953742800826773,5.693011799839692,0.36698617429881597,0.7192796844498182
18,-429.31484587913917,0.049064770689424116,0.09616518346098775,2.3529382468005546,0.12015433730242889,0.23549817369903817
19,-429.5081181059962,0.06513186768262812,0.12765611490377937,4.162143155974011,0.2053920410149603,0.4025610031004958
20,-429.4859199039967,0.10708881058913819,0.20989021190194243,8.809308318507025,0.45185775353209395,0.8856249230580805
21,-429.532960769874,0.13796560719663942,0.27040762121061335,12.621948667642531,0.7074407401498384,1.3865583718900423
22,-429.855124747817,0.13825973428485921,0.27098409971040177,12.435388419992904,0.6939393559574418,1.3600961451315066
23,-429.77319368178826,0.1285582665325391,0.2519695723186776,10.362603605368394,0.5975944874825306,1.1712636728254322
24,-429.8942824405057,0.09759172806514634,0.19127627219671364,5.558608852259054,0.32024861793905857,0.6276757572592827
25,-429.7574798705109,0.05303774416923333,0.10395206839294659,1.751180169919039,0.1025830093410818,0.20105900373425628
26,-429.92536781216404,0.025864729875958205,0.05069393902673522,0.47010633858561224,0.024333822251412108,0.047693415218967104
27,-429.9854559825393,0.047520955221859264,0.09313936074578477,1.6955155112899853,0.10282207311477501,0.2015275601207032
28,-429.94573640381714,0.07388645550044956,0.1448147917262025,3.8607396766067517,0.20928950302593874,0.4101998882731266
29,-429.8552574999617,0.08152274153816978,0.1597816373357802,5.145656570342769,0.25526916287386303,0.5003183655964606
30,-429.82861589210137,0.09194087080804812,0.18020079549102433,5.546426413859738,0.27669125707190645,0.5423048986980502
31,-429.97713607106084,0.07370634380249978,0.1444617792850266,3.753705541718756,0.1883751807071215,0.3692085697671826
32,-430.05765822950013,0.052776335847336084,0.10343971749676892,2.3286821622172162,0.12590466924682034,0.2467686172091956
33,-429.9799014497238,0.035779023438434525,0.07012559734134612,1.159349678019744,0.06101338686500367,0.11958404083021638
34,-429.9418538329216,0.032620624494382126,0.06393524916219408,0.8991004427189695,0.05016446356123364,0.09832054188378984
35,-429.98309459379834,0.04388852255380842,0.08601992354013838,1.3162480849224982,0.07840054004663154,0.15366223485988803
36,-429.98547437974776,0.052947123935831175,0.10377445599920775,1.7371412614319848,0.09698506780335388,0.19008723993274879
37,-429.98087320523706,0.05783284309009965,0.11335028958015145,1.942476675992963,0.13645312232867665,0.2674432053422445
38,-429.9289636677295,0.04826518850883943,0.09459803118436176,1.5130191828080264,0.08306881130200097,0.1628118783904757
39,-429.9052287438868,0.03842359659543491,0.07530886548354826,1.0288725537651642,0.052118504717943874,0.10215039217525088
40,-429.81868369005775,0.029212202623506885,0.057254865051159974,0.6721798952562004,0.040779431589243936,0.0799262172249331
41,-429.811162188963,0.024095599490135317,0.04722650718656691,0.5392922422938782,0.02671885332744932,0.05236799023000885
42,-429.7557076589285,0.02935786419007505,0.05754035647556526,0.7636528602688206,0.037193938378278224,0.07289877966462742
43,-429.8016760018005,0.03808442536332518,0.07464410208402111,0.9901361850434369,0.05555953120380731,0.10889468015739164
44,-429.68675140597816,0.037392794436327176,0.07328853037651098,0.9997411754041838,0.04732980770533454,0.09276471849766205
45,-429.6472892882827,0.03399677267726682,0.06663245003803832,0.8054135034368697,0.041081279473748435,0.08051782820737152
46,-429.688565461673,0.02742264848603444,0.05374740339332934,0.47457270403022445,0.02648715893647501,0.05191387756827926
47,-429.6784946321037,0.019217570179210375,0.037665745421623285,0.25045614590528437,0.016170622222889314,0.03169383716446608
48,-429.6582927279551,0.015028091424208419,0.02945451794782375,0.15834235494996715,0.011549501176595936,0.022636606345531014
49,-429.6660306098996,0.01662068775857342,0.03257594940508966,0.20164516989275072,0.012818481390389916,0.025123761861661154
50,-429.6610607896911,0.020969104711109195,0.041098690021823196,0.34116241658036495,0.021049383840133624,0.04125603422342132
51,-429.6475605262,0.02417353439473149,0.04737925679271398,0.4653488929360372,0.025541949139186712,0.050061300407759794
52,-429.7126251121154,0.027388521182724224,0.05368051510795184,0.5105367327827302,0.03285199015946566,0.06438871753301696
53,-429.6428481092245,0.02176454332594966,0.042657721058822935,0.38729283459185404,0.02747604566475253,0.053852059940492844
54,-429.62366899856113,0.017791430044796105,0.03487056212126421,0.24580529482010277,0.01409847914188279,0.027632511354879437
55,-429.60768654369565,0.014986632156982723,0.029373259277235962,0.16143151851250948,0.008712337240430912,0.01707586721241167
56,-429.5995576669516,0.013137128817764479,0.02574829934308164,0.11119804709150492,0.006635434094599189,0.013005211847203551
57,-429.5846041083198,0.013440085133082457,0.026342082809993835,0.11742105835872937,0.006764159569965881,0.013257509142815068
58,-429.60125393034434,0.015294734169802256,0.029977128125926546,0.1489539471770656,0.00784606275058552,0.015378000411588892
59,-429.57641020949995,0.015799301226767058,0.03096606138536293,0.18951218824466837,0.010047869274752015,0.019693461899880544
60,-429.577106532531,0.015352614286302696,0.03009057106968839,0.16152791956833235,0.00876569499473692,0.017180446489147384
61,-429.5779664593722,0.013604483999713972,0.02666429866769081,0.13525403781843268,0.00658604056517122,0.012908402308455415
62,-429.5728196042721,0.011276974318928093,0.022102463519682168,0.10476273713449297,0.005605702359581437,0.010986974732830817
63,-429.5838064982895,0.010552421697732156,0.020682366477234038,0.09747326230376556,0.005025639616339886,0.009850072647303872
64,-429.6024461139663,0.011220562299876379,0.02199189799404562,0.09643256992412996,0.005719670545811034,0.01121034827322418
65,-429.6261661091513,0.012875612793384656,0.025235737353917088,0.112001287388697,0.007932675238134613,0.015547757767796539
66,-429.6030995033475,0.012803370649842402,0.025094145354408296,0.09962065531740286,0.006317005648892114,0.012381103561964618
67,-429.6186100026118,0.012198214319702439,0.023908060742317536,0.09216744060091141,0.005947141141356923,0.011656182448036
68,-429.6162552694034,0.009940496238460751,0.019483014615838953,0.07151191417371737,0.006009103993412385,0.011777627406444089
69,-429.6232331764214,0.009591654818384384,0.018799297996173466,0.06088365600017068,0.004123260086017592,0.008081441267486006
70,-429.63836951999974,0.008774155755355614,0.017197029275241835,0.05419581000637462,0.0031745854272567254,0.006222073103268881
71,-429.633289328175,0.008837595147435822,0.017321368198920162,0.06145387023939565,0.003040649385396835,0.005959563284991647
72,-429.6402284396545,0.009952558569043613,0.01950665634935098,0.07051555687246018,0.003910325034633683,0.007664096235727358
73,-429.64361358696254,0.00962851481577812,0.018871542263535428,0.07414876699973985,0.004560782178698139,0.008938968811580473
74,-429.6347469551981,0.00899481499876118,0.017629513445172603,0.0650675537310216,0.0034160726356439806,0.006695379334435021
75,-429.62720794393744,0.008145731535432256,0.015965340437179378,0.05689273792833386,0.0029776018267969376,0.0058359923408226695
76,-429.66515275529963,0.00882326643709127,0.01729328444269993,0.04988267922470175,0.002447350875431385,0.004796719573378087
77,-429.65195257944475,0.007978049057690105,0.015636688819966323,0.04125807696606716,0.0024759902513064513,0.004852851718632922
78,-429.6584976824611,0.00719926096486162,0.014110292206433854,0.03631724394922767,0.002380974527347538,0.004666624321708453
79,-429.65286421146607,0.007708923952902575,0.015109213307247195,0.037117661310845526,0.002274149838880951,0.004457251779654231
80,-429.66620223746816,0.00828105145273552,0.016230562601484713,0.04457112603166129,0.0040129177854788525,0.007865174332458782
81,-429.66866804607895,0.00831386906132529,0.016294883932379396,0.047306555123885645,0.0035721439782274867,0.007001273544917505
82,-429.6624098754484,0.007764364369791104,0.015217874527636599,0.04267548854203798,0.0028148888602923952,0.005517080786656094
83,-429.673483047518,0.007539771986152071,0.01477768154450209,0.039707268721114686,0.003285086117716791,0.006438650476837419
84,-429.6638088255065,0.007479219155535274,0.014659000177331214,0.03853537655926143,0.002703624808227898,0.005299007251835691
85,-429.6651397149283,0.007001863113668108,0.013723399527468974,0.03600985598315215,0.002656447485295889,0.005206541398001937
86,-429.6738767874153,0.00706303190125503,0.013843288148117321,0.035276628737793185,0.002847528316700536,0.0055810529456910155
87,-429.6695999643838,0.00693427392857289,0.013590927158937935,0.0320120847652216,0.0016886112918249048,0.003309617315864468
88,-429.67262975222053,0.0069722073199388335,0.013665275239826647,0.029318027494479964,0.0019062121521147616,0.0037361071650375195
89,-429.6670468072846,0.007035738706683135,0.013789794469733364,0.030494313765779817,0.001963310057797631,0.0038480170037686087
90,-429.68132030739366,0.006629361629891534,0.012993310035079158,0.029913504429158338,0.001984406195140083,0.0038893646731727252
91,-429.67475952692473,0.006370210754724727,0.01248538365319018,0.028363893881633448,0.001978167658509015,0.003877137366059598
92,-429.66977613643485,0.006501588345802996,0.012742879000079218,0.02866380080081403,0.001772027936123773,0.0034731109344014383
93,-429.67659462687385,0.006913469514759161,0.01355015125714356,0.0318724343614404,0.0019590185669028895,0.003839605836174934
94,-429.6640643851339,0.006681051750869466,0.013094620810552423,0.0292774361825594,0.002310052857158073,0.004527620402413673
95,-429.67807982829385,0.006551189414613708,0.012840095308542908,0.028218476242170724,0.0021017497544687427,0.004119353823274637
96,-429.6702853564042,0.007038927057631604,0.013796043522762437,0.030591656934755993,0.0018079507200222998,0.0035435182970669664
97,-429.66740850339113,0.006605546569894213,0.012946633375194748,0.028390703357585312,0.0020369429889711193,0.0039923348969447625
98,-429.669222032072,0.006107712126266934,0.011970895795421746,0.026373711577511547,0.0017359747946686036,0.0034024480756197784
99,-429.6628122470299,0.006690503891189178,0.01311314666515588,0.027419151196832824,0.002207305345004423,0.004326238979091428
100,-429.6569738645246,0.0060872267994292305,0.011930745292608316,0.024649708770377726,0.0013920519119817922,0.002728371612094434
101,-429.6574185575366,0.006591523065293854,0.012919147811241012,0.02570102885120599,0.0015466842041522082,0.0030314453355953243
102,-429.66779268076357,0.006080171003438717,0.011916916186584647,0.023581913444714414,0.0016730505661788544,0.003279118854024901
103,-429.6742377356247,0.006634934351777552,0.01300423236927161,0.02748562261990721,0.0016779041537775812,0.0032886317109142157
104,-429.66287947819353,0.006373061064249851,0.012490970157204215,0.024189294030293004,0.0015389182730218636,0.0030162243902734304
105,-429.6602668808962,0.0064611890526005316,0.012663697840401516,0.027664178340949336,0.0026047256440550554,0.005105168451955805
106,-429.66273440371344,0.006614709752586911,0.012964592883256198,0.027405946504371843,0.0020425661334118233,0.004003356057528409
107,-429.66695642255195,0.005739067578753509,0.011248365759198369,0.022421639387952018,0.001517589620825715,0.002974421000130198
108,-429.6677520605353,0.006156563716176125,0.01206664315223128,0.02262270878239034,0.0012651255550405627,0.0024796005238007486
109,-429.66413407654136,0.006216144431331385,0.01218341920810873,0.0245624908186487,0.001858887497331376,0.003643352546081293
110,-429.667853810349,0.0059259014321197566,0.01161455338288905,0.022780299718273972,0.00142609438974595,0.002795093642456689
111,-429.67479313372803,0.006093252665527296,0.011942555773136184,0.023935207512225054,0.001417116267681042,0.002777496846560665
112,-429.6718902212427,0.0061884641823959355,0.012129166917112145,0.025869552220558933,0.0023638384683090123,0.00463303826315599
113,-429.66704373352906,0.0061894827966654815,0.012131163364394595,0.02585553485631179,0.0020885215365155285,0.004093426992506691
114,-429.6718999500623,0.006437533342477008,0.01261733350053069,0.025310927155710376,0.0015270556401645139,0.0029929740571112036
115,-429.66206370820447,0.006321213635892533,0.012389351064932852,0.024650172823425735,0.0015450163812901424,0.003028176462853083
116,-429.65397338942654,0.006233452291657925,0.012217341990998198,0.024603227877698277,0.0016521628435880679,0.0032381796700278955
117,-429.6637439845242,0.006369341983419816,0.012483680892721753,0.02400865366829004,0.0013490665766482466,0.0026441219029773077
118,-429.65522997915133,0.005925629489466997,0.011614020385083782,0.021406700622703913,0.0011373921730713009,0.0022292476955174975
119,-429.664891050905,0.006539176374629753,0.012816550182829517,0.026057986723352834,0.002160976240726695,0.00423543560327108
120,-429.66443639873023,0.0059835095068371535,0.01172746313455384,0.023931367740068935,0.0018239808290001574,0.0035749367333318192
121,-429.664726634173,0.006142246752258481,0.012038582418584739,0.024824887062286742,0.0014911808108510132,0.0029226606837052206
122,-429.67377441620295,0.006456333530585307,0.012654181192125535,0.024811798470492454,0.001445554388814324,0.002833234539769885
123,-429.6524083067161,0.006880899291890724,0.01348631479335298,0.026332772752434848,0.0023691764021405303,0.004643500421217623
124,-429.66258039004686,0.0060083803718457745,0.011776209134235096,0.02267181948844889,0.0013920865397099727,0.0027284394811945343
125,-429.6500299237214,0.006130666633768201,0.012015885803407084,0.023971988434862465,0.0014413028480035441,0.002824901672901954
126,-429.6653380496638,0.006248596836170577,0.01224702475280526,0.026151609434113786,0.0019271881178660499,0.0037772193024509905
127,-429.6471958675628,0.005532622279920233,0.010843740408707538,0.02199427380519841,0.0015009571838044506,0.002941822022593389
128,-429.6568441758904,0.006070206702721686,0.01189738651604814,0.023128189187288418,0.0013252465372339966,0.0025974354836150533
129,-429.6523676080618,0.006088993022195539,0.011934207025618954,0.020203015221857766,0.0013064257132986057,0.0025605473465423177
130,-429.6640094914017,0.0066563798388246075,0.01304626475151476,0.024462918781593353,0.0017119503011756233,0.00335536093362672
131,-429.65196231772006,0.0059041003029627614,0.011571823954919035,0.019749531304733964,0.0012095758592730918,0.0023707251207443487
132,-429.6545496393916,0.006273281649585632,0.01229540609806386,0.02162461482683531,0.0012396303962410498,0.002429630930773574
133,-429.6512756575999,0.0055534035741985665,0.0108844709970452,0.021577837325899383,0.0014296618532815804,0.0028020857425026845
134,-429.6554532933796,0.0057098123464127265,0.011191026557451083,0.022338950482976183,0.0015724836553530142,0.003082011330769803
135,-429.6500568197382,0.006275144527404028,0.012299057271495514,0.023661795646869002,0.002184663366006015,0.004281861515715835
136,-429.6641399539408,0.005377102205413221,0.010538926663800808,0.020808696187866856,0.001188626570773101,0.0023296652697826275
137,-429.6576806916021,0.006076847734880275,0.011910402699899146,0.022609670188142528,0.001697444106378578,0.0033269293142717893
138,-429.6589212932872,0.006000795925796565,0.011761343893135958,0.02075087027797555,0.0012803054168365896,0.002509352506211257
139,-429.66073663353745,0.006307489668550036,0.012362452583216553,0.02217796149940776,0.0014613815785165275,0.0028642552615626873
140,-429.65616805860617,0.005946791283906571,0.011655496740033586,0.021922045382011167,0.001436093482761615,0.0028146915046454585
141,-429.6656001204451,0.006757846090066825,0.0132451349495958,0.024764655744893706,0.0019057083371024415,0.003735119705758502
142,-429.65184899958376,0.005832083327692343,0.011430673277113503,0.021494300892247735,0.0013348555853426793,0.0026162688718337837
143,-429.6500033855962,0.005872074393997573,0.011509054326775106,0.02113381100626844,0.0011957790905446997,0.0023436839509336717
144,-429.66147723001336,0.0055206425339860065,0.010820260538132514,0.022423266160370617,0.002222162146961207,0.004355357775852168
145,-429.66259194759334,0.005883319510515835,0.011531094350152857,0.020750818895052193,0.001240470017983137,0.0024312765591487017
146,-429.6602628369127,0.005813480169992369,0.011394211758022835,0.019941801953529598,0.0014198102700294297,0.002782776994137771
147,-429.6606961793518,0.005521054920074697,0.010821068800014074,0.020172574937102998,0.0012393273482781096,0.002429036967680623
148,-429.6622234160434,0.006260778119017942,0.01227089962847159,0.02256562699285866,0.0015272715405729562,0.002993397214135998
149,-429.6564028421179,0.006297995301521237,0.012343843965784102,0.02209795725769355,0.0015471788544509483,0.003032414832365797
150,-429.6587170941791,0.0061630720023577125,0.01207939915874827,0.02302542937435714,0.0015335258848742576,0.0030056555037134623
151,-429.6680014207173,0.005766633557175734,0.011302394084104536,0.02033159843501388,0.0012761017341698963,0.0025011134395821026
152,-429.66135552884566,0.005890366638170092,0.011544906466549655,0.021000441010255458,0.0014349894230124933,0.0028125275873003997
153,-429.67069302371,0.006061710623860464,0.011880734507470332,0.02137591646382842,0.0011896506290180542,0.0023316723870608074
154,-429.6687741604036,0.006143488943118584,0.012041017067932465,0.02381006814388049,0.0015308038440165913,0.0030003204016679896
155,-429.67123078844867,0.005182961725853174,0.010158418315921782,0.01802132333646187,0.0009839751788119707,0.0019285559121528222
156,-429.6736206348789,0.0061602038497505455,0.01207377768293606,0.02158766931086157,0.0014266100035681645,0.0027961042269781604
157,-429.66848905047493,0.0065174095736755385,0.012773888036900603,0.024238725040956047,0.0015466592992464385,0.0030313965228769774
158,-429.6738018157847,0.006408982419211384,0.0125613747192047,0.0226338592266826,0.0018925995853919378,0.003709427024523637
