iter,e,e_std,e_err95,e_var,e_var_std,e_var_err95,exact
0,1.5877399768002596,0.2639316938644055,0.517296614352886,36.89593422082828,2.662253371121986,5.217920725119439,-24.026122314542558
1,1.4664042743749817,0.2718059325565568,0.5327298385951742,33.93766460015809,2.630696109636987,5.156069629158128,-24.026122314542558
2,1.0229698866288204,0.2595407894595823,0.5086905998598742,34.994983024489684,2.361373448937016,4.628206913965684,-24.026122314542558
3,0.765112845332425,0.25018557597508356,0.4903547183625732,33.30884880007863,2.0365289050290243,3.9915233073316796,-24.026122314542558
4,0.47720930847032084,0.2391557485869358,0.4687366539261101,29.70911263563601,1.9061913496474827,3.7360663929508635,-24.026122314542558
5,0.5298797606971984,0.25589378715486316,0.5015426066910901,33.58765969658664,2.1651802381524696,4.243675286816697,-24.026122314542558
6,-0.21346800389606446,0.23282906265419934,0.45633657735645045,30.366584205501255,1.9147551357957773,3.752851105372824,-24.026122314542558
7,-0.568056099098418,0.24409060228652066,0.47840878944627063,29.349154300117615,1.8755893078839343,3.676087493240918,-24.026122314542558
8,-0.41973670674089536,0.2487035255296373,0.48744995286622694,30.612154962633795,1.686164969721723,3.3048226126476474,-24.026122314542558
9,-1.0071252569246356,0.2295017961984829,0.449815254936278,25.178423340684407,1.3269760556461834,2.600825277413538,-24.026122314542558
10,-1.9407258251808956,0.22223978740377281,0.43558197924323305,25.89976685039322,1.335650502680246,2.6178268811861014,-24.026122314542558
11,-2.463358777636524,0.2114459843890904,0.41442651407823566,23.34816117935702,1.2288854743092121,2.408571270770478,-24.026122314542558
12,-2.634376342067467,0.20872422195842896,0.40909195773966506,22.036545572597706,1.0895187941099425,2.1354175969349978,-24.026122314542558
13,-3.1657834959213833,0.2128159056017968,0.41711151031679766,21.731002769112656,1.035885416437491,2.0302981083277585,-24.026122314542558
14,-3.7336018915631923,0.182704473648799,0.35809418816599337,18.103904628237256,0.9282603821620913,1.8193569173130857,-24.026122314542558
15,-4.3832443297077,0.17919206090198905,0.3512099856834065,16.591584705023436,0.8483955808743033,1.6628247831565732,-24.026122314542558
16,-4.73195170652423,0.1752765976017737,0.34353581863219607,15.319531793092061,0.8032520939095422,1.574345174569088,-24.026122314542558
17,-5.019324691791821,0.16769540269818417,0.328676949661382,14.760327670098736,0.7842792511028684,1.5371590859836677,-24.026122314542558
18,-5.190891674528253,0.16134223811024653,0.31622497588116893,13.115403187404137,0.6765341140346055,1.3259824978205408,-24.026122314542558
19,-5.479661549131677,0.16096642767576366,0.3154884009645682,12.712569134740269,0.622558998540794,1.2201932153912802,-24.026122314542558
20,-5.552357672858383,0.14575584678170583,0.28567621022828177,11.184300913847611,0.5555838431318715,1.0889243229308192,-24.026122314542558
21,-5.984139764650262,0.14756849129031493,0.2892289281819299,10.433087283544221,0.5072995731414046,0.994288892729696,-24.026122314542558
22,-6.366038273187797,0.13055269763975536,0.2558785854584678,9.364047538215324,0.5094029745673481,0.9984114837695753,-24.026122314542558
23,-6.533498898686275,0.13198551639443173,0.25868685861400703,9.319566791852402,0.5102348187473901,1.0000418684032069,-24.026122314542558
24,-6.663643647717678,0.13083341057680584,0.25642877270508124,8.639402189005727,0.5737825605059522,1.1245931535488407,-24.026122314542558
25,-6.75839959126518,0.12789157712311316,0.2506628850873285,7.947671278659433,0.5132182282838377,1.0058892436457776,-24.026122314542558
26,-7.1675055197789765,0.10847525572392835,0.2126075944326719,6.375564598551539,0.46425296534849725,0.9099190917989763,-24.026122314542558
27,-7.17383382561201,0.11488768955152699,0.2251757337880116,6.378193585044796,0.4896610585662918,0.95971803942169,-24.026122314542558
28,-7.3612065981133465,0.10823734046411355,0.21214128909206242,5.493329298543978,0.49024493346261294,0.9608624131899566,-24.026122314542558
29,-7.483725997444029,0.09212751519548668,0.18056661176832045,4.669565465265767,0.415295663307941,0.8139645430192367,-24.026122314542558
30,-7.571460533740286,0.10023962928859091,0.19646606322928456,4.516950081736425,0.43738684981523707,0.8572624729492943,-24.026122314542558
31,-7.569275660237624,0.10036476901764954,0.19671133259127457,4.40319607657686,0.45015050568840315,0.8822787787717629,-24.026122314542558
32,-7.6598093596161565,0.09419605744453788,0.1846208800769603,4.302515098193352,0.4475310524721388,0.8771447448086972,-24.026122314542558
33,-7.894432993100692,0.08019979857648352,0.1571887167772744,3.1125466583457744,0.4015510486569562,0.7870255933219249,-24.026122314542558
34,-7.842017503029105,0.08253146700246625,0.16175870291608974,3.2317072500107646,0.39349711007904714,0.7712401637755255,-24.026122314542558
35,-7.834786532397566,0.08706352206853174,0.1706413676215304,3.294272747427832,0.42221999628241186,0.8275359862661628,-24.026122314542558
36,-7.833229756588586,0.07596528390271597,0.14888922052468362,3.0719770201239007,0.346627630235767,0.6793776713085704,-24.026122314542558
37,-8.026369321696231,0.07023283900910654,0.1376538349898486,2.480339446951702,0.3715335341126491,0.7281923459096759,-24.026122314542558
38,-8.120057399455947,0.059811105431387936,0.11722761252104837,1.9625597077422876,0.31876363533048724,0.6247652448288146,-24.026122314542558
39,-8.011345933288073,0.07349313630154698,0.14404390026192532,2.725485047247594,0.40715710209229933,0.7980132561506046,-24.026122314542558
40,-8.108951928608127,0.0644681076958758,0.12635516923536605,1.9779633750146408,0.3466865530381092,0.6794931578790293,-24.026122314542558
41,-8.123735793240101,0.06149750877957422,0.12053290234690124,1.6770367211457904,0.28750257116522204,0.563494684946499,-24.026122314542558
42,-8.126223713186707,0.06611201827270577,0.12957717475975727,1.7520544989745148,0.3341064634102,0.6548366352860414,-24.026122314542558
43,-8.120911175304686,0.05792042751768472,0.11352195190382473,1.8588733113103675,0.3096523087613822,0.6069073729019858,-24.026122314542558
44,-8.192225903366214,0.054169724167486395,0.10617070842074229,1.4173507624415327,0.266197391371501,0.5217372998666553,-24.026122314542558
45,-8.302503276583359,0.0460446634566359,0.09024588205527392,0.9540429104981263,0.2352638485968686,0.4611086701141466,-24.026122314542558
46,-8.328563204630473,0.04394469956801493,0.08613002846474213,0.9004144741517778,0.25153437441354104,0.49299831472435374,-24.026122314542558
47,-8.264504470363716,0.04767279068272812,0.09343695278066376,1.1117202860917381,0.2495648035197095,0.48913802670744555,-24.026122314542558
48,-8.323177417667686,0.04070225098547566,0.07977494602124222,0.8480247680552349,0.21840770462497316,0.4280712350110096,-24.026122314542558
49,-8.201066668490022,0.055101631085499134,0.10799721241699099,1.4685928659533993,0.2936937490163187,0.5756291705565305,-24.026122314542558
50,-8.314409604165142,0.04232529731568282,0.08295605837368815,0.8688526044644214,0.2221952628148409,0.43549471265250006,-24.026122314542558
51,-8.3356049551826,0.03814492921107266,0.07476268744653228,0.7537039190909027,0.20517094901098082,0.4021276707354262,-24.026122314542558
52,-8.39779028185257,0.031013217893445005,0.06078479011584537,0.4824795662987898,0.16934411535755134,0.33190836709459687,-24.026122314542558
53,-8.376933266282656,0.03395612081000153,0.06655277384229405,0.589282991541394,0.19675079832442025,0.3856244786453673,-24.026122314542558
54,-8.38542891776313,0.03411590071276218,0.06686593669715823,0.5980339656305692,0.21162691734438452,0.41478113615422857,-24.026122314542558
55,-8.41726026801876,0.02719139426815009,0.05329415345500304,0.3834324788037269,0.16140437353030274,0.3163467590666434,-24.026122314542558
56,-8.411201666843768,0.028495305357653187,0.05584977222947149,0.35061083307164775,0.1392458893891003,0.27291692819788466,-24.026122314542558
57,-8.428543992370393,0.024257555135705478,0.04754393441897736,0.2933221538420244,0.1281341724831183,0.2511383632557551,-24.026122314542558
58,-8.445886671321649,0.021749274519583865,0.04262779474825906,0.23525285596849393,0.12208242961931624,0.23927716519900577,-24.026122314542558
59,-8.413116278053035,0.030155685803792163,0.05910405810453843,0.3531140267886923,0.15225648951654913,0.2984172358649366,-24.026122314542558
60,-8.382657240165905,0.03346875873244051,0.06559756172284384,0.5651576132568541,0.1968180741556982,0.38575633685170213,-24.026122314542558
61,-8.40902677035892,0.028168785452422313,0.055209804974983546,0.4034575452932661,0.16381743839596002,0.32107627929569066,-24.026122314542558
62,-8.43339690458684,0.023090443836871904,0.04525643830731379,0.2679492006665065,0.12523288429489754,0.24545194289807093,-24.026122314542558
