iter,e,e_std,e_err95,e_var,e_var_std,e_var_err95,exact
0,0.15624981728403697,0.16917419247153725,0.3315753243578602,16.02473249907933,1.7499337062760427,3.4298070396337375,-16.118420809228407
1,0.20308107082867524,0.1595225265862145,0.3126584068318137,13.911335971571349,1.6470851426906514,3.2282275591446927,-16.118420809228407
2,0.08629429538517049,0.1716606752427679,0.3364487410376516,14.399426127379048,1.734986026924623,3.4005101264525015,-16.118420809228407
3,-0.09372535671550813,0.15774824561620127,0.30918088003213295,12.586048161565778,1.6471331440222055,3.2283216400257486,-16.118420809228407
4,0.17744983031497658,0.16258703664795524,0.31866473618308616,14.505229668039114,1.67378312112387,3.280554635333828,-16.118420809228407
5,-0.26980281254821714,0.15653102237872574,0.30679516632553566,11.462196010373205,1.4859401856910486,2.9123892471352155,-16.118420809228407
6,-0.18779538749486668,0.14816160238747514,0.29039140457119494,11.652110128737736,1.436867624340982,2.8162087942599525,-16.118420809228407
7,-0.5112136113071729,0.124964444342509,0.24492581025937776,9.026440691857003,1.257676324447714,2.4650003001262313,-16.118420809228407
8,-0.6285108629680609,0.1128337820349241,0.22115014902789382,6.6451541227718085,0.9747295864271096,1.9104348840627567,-16.118420809228407
9,-0.7080038489973317,0.11059425950798167,0.21676076553252052,5.9026272765103736,0.880611093368375,1.7259660273884538,-16.118420809228407
10,-1.0808754360553479,0.08067157978867373,0.15811339096174987,3.4932631578427937,0.4579887956297437,0.897641544757173,-16.118420809228407
11,-1.0506679387567635,0.08236187483647028,0.1614263083786775,3.4120867433092634,0.452713970648226,0.8873030777686461,-16.118420809228407
12,-1.227055685712788,0.06626037406661114,0.12986794677270963,2.217947882118482,0.05485230163496156,0.10750853567365218,-16.118420809228407
13,-1.3211189575965228,0.0660596835424647,0.12947460057334415,2.2996493706310854,0.25894626049915054,0.5075253445096619,-16.118420809228407
14,-1.3151125666102903,0.06129738608948068,0.12014066908182865,1.7982585169598617,0.10837400272745686,0.21240914220626103,-16.118420809228407
15,-1.410167882732919,0.05794403705308748,0.11356822574290587,1.7221828187815769,0.1302010869633185,0.25518944119607184,-16.118420809228407
16,-1.4643162001006327,0.04888665833251456,0.09581608965624347,1.2907452649178002,0.05572620645452878,0.1092213576459199,-16.118420809228407
17,-1.529116769009724,0.04548753899268989,0.08915393817103355,1.0563483210823295,0.05198291049277539,0.10188463237740904,-16.118420809228407
18,-1.494814483135312,0.04351746402160419,0.08529266218086179,0.9653506257388946,0.04192626036522421,0.08217396032228859,-16.118420809228407
19,-1.5701122698041208,0.04110240814833536,0.08055923964860295,0.9110933877809289,0.12258200072779747,0.24025630657934574,-16.118420809228407
20,-1.6256626351367367,0.034066183865298305,0.06676849346670416,0.6602761733829065,0.031918766121362976,0.06255963202882867,-16.118420809228407
21,-1.6112528964414046,0.033377799281960274,0.06541928447584901,0.5596594705995781,0.027838022071061442,0.05456152066011155,-16.118420809228407
22,-1.676675728466813,0.030340567883130994,0.05946642032142942,0.47480767689225944,0.023298346021551435,0.04566391910159287,-16.118420809228407
23,-1.6973524851130297,0.025698440457657474,0.05036801775585567,0.38825294378411457,0.019377004518763837,0.037978230985047004,-16.118420809228407
24,-1.7065373969778481,0.024881523075675295,0.04876688910882585,0.37529955968186446,0.017669551525659785,0.034631684613267946,-16.118420809228407
25,-1.6967151588125335,0.02638515835461896,0.05171396010143928,0.37427711699999483,0.015563199911985622,0.03050331131168876,-16.118420809228407
26,-1.730216935395506,0.023152118288755394,0.04537731801177168,0.3243044477918407,0.01447184256698916,0.028364290221232435,-16.118420809228407
27,-1.7405356937851804,0.02399012405890683,0.047019779140105245,0.31942010905560525,0.015336967337089094,0.030059903612761806,-16.118420809228407
28,-1.736169959345413,0.02385146899263411,0.0467480202039367,0.30697176365887746,0.014668935230232402,0.028750584742806274,-16.118420809228407
29,-1.7363882331706768,0.02139126707255797,0.041926113045891174,0.2946683800023531,0.01475832575988947,0.028925786961493085,-16.118420809228407
30,-1.7377472317054505,0.021807863809415975,0.04274262764620978,0.28708059664351737,0.016370686961621507,0.0320859568469576,-16.118420809228407
31,-1.768540011711787,0.02238120608249557,0.04386635785226011,0.30376816184759103,0.015450599340840181,0.030282618247605055,-16.118420809228407
32,-1.7830721632331443,0.022357207474684133,0.04381932144527059,0.3236080506424288,0.01620903461517729,0.031769124069910545,-16.118420809228407
