ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,5,1,-122.06327707447959,0.007057591751441293,0.050884349561515885,0.00583015981004973
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,6,1,-146.0566533059318,0.0077044790808232025,0.05227173963129752,0.0069074311130317475
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,7,1,-169.93688378834162,0.10826438929011677,5.880904456891271,5.818373013478414
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,8,1,-190.88126310297383,0.003069628879089572,182.48640366516207,0.017019086478816458
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,9,1,-217.98107087882445,0.003420454101313756,0.017246830802531903,0.0022775460345713693
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,10,1,-241.84402120875666,0.1560000000000032,12.1547170361037,12.11933461713221
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,11,1,-265.8222228825708,0.1720127807199054,14.762901815490892,14.730844689969373
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,12,1,-285.3789872587027,0.3024945956823745,615.3902156155825,105.9221732644957
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
ising,10,13,1,-313.83201813844835,0.20401681751740552,20.789700628713863,20.739463471377302
