iter,e,e_std,e_err95,e_var,e_var_std,e_var_err95
0,-0.7383205114816701,0.16640076514091975,0.3261395066761108,14.484719669331103,1.6780924110743476,3.2890006884357046
1,-0.6506257392981328,0.17710699821871706,0.34712333791868494,16.577198514484525,1.8822608061893031,3.689163389642361
2,-0.7467383536120016,0.1659708437247677,0.32529687618427033,13.860648080049454,1.731620775910208,3.3939143556653115
3,-1.0897503581418038,0.15168541960737913,0.29729795941030884,11.415204547704334,1.481857540434142,2.9043874094700253
4,-1.1502655010298262,0.14026509500929674,0.2749145345063105,11.093627519652912,1.4651981202331927,2.8717355458728457
5,-1.5261554424071968,0.13766625056868811,0.2698208930012954,8.318346318031107,1.3107435254971205,2.5690101029434143
6,-1.4020378426400084,0.12568144116443195,0.2463310982073764,7.71887898830113,1.0758995036607182,2.1087242781595275
7,-1.5832700226146579,0.10871727195992112,0.21308193753889168,5.6479374565117855,0.8430298019291251,1.6523080496750207
8,-1.7777084055915964,0.0955004606377695,0.1871774633570133,4.512539450991203,0.6761405583946882,1.3252111429403903
9,-1.8256867821216036,0.08739429430893042,0.17128966929979744,3.6528705577686953,0.510217024335773,1.0000069919973114
10,-1.8562350594580814,0.0912681325032013,0.17888225264250404,3.5170769711398693,0.4577000825175234,0.8970756774553568
11,-2.096526631376304,0.06242827826432413,0.12235717701491997,1.962108673957494,0.14707519727368176,0.2882620896755398
12,-2.145252220514691,0.053639818715556516,0.10513211281974831,1.5278547477237456,0.062224514248277074,0.1219578068821225
13,-2.145278725387557,0.04883450391312798,0.09571386887261117,1.2796085229504428,0.043065848452280495,0.0844075119301298
14,-2.292202633530928,0.04612061518146508,0.09039474470050281,1.0295442064186777,0.04804134084266647,0.09415929782063942
15,-2.2879001410566917,0.03799318659175616,0.07446527737775216,0.8198237610973472,0.030985888447776735,0.06073122538661812
16,-2.3219713942867806,0.03688136412162279,0.0722861453790884,0.6502201104928051,0.028208847065344468,0.05528832429347355
17,-2.35311668978013,0.03142079693646813,0.061583630361024,0.57425024886095,0.02244738179535446,0.043996059866114795
18,-2.351861504380935,0.029866617816534737,0.058537495260430394,0.5044138079261342,0.020328972590014135,0.03984405411912965
19,-2.399460227385496,0.028707476256923128,0.05626561955060805,0.44283842369378007,0.020045847728424594,0.039289139587286255
20,-2.4095213626101533,0.02488898513472282,0.04878151447580951,0.4063680899477479,0.01858497851793676,0.03642588854860664
21,-2.4169944594867485,0.025961241495610035,0.050883098325342435,0.4187356919028433,0.021367437386451946,0.041879407719360474
22,-2.435835914175028,0.028038148716084746,0.05495376167670406,0.4197867561518717,0.02216947960132926,0.043451381574600746
23,-2.4285628198913787,0.026130568992679435,0.05121497412119077,0.4583779761224906,0.0225919647902909,0.044279437328967164
24,-2.4454273014926757,0.029956756347883633,0.05871416353549356,0.4974970659652185,0.02433686581804082,0.047699380499943926
25,-2.447314542240048,0.03044336629395108,0.05966790150430474,0.5135797044647281,0.025117782074978137,0.049229948238482896
26,-2.463248002593243,0.029210303157494604,0.05725114216618605,0.5493538389692505,0.026105398254034694,0.05116564037998281
27,-2.4853763046104493,0.029624282428253955,0.05806252662722053,0.6443960285040595,0.02658094023129187,0.05209768552854384
28,-2.4347806917787995,0.03304079321855122,0.06475876472899564,0.6006042136805705,0.029532766092850014,0.05788315790583172
29,-2.462701977756839,0.03346516461077636,0.06559051737382604,0.6505553819306129,0.033273016174533876,0.06521391335910508
30,-2.4586597004242954,0.03309294455920311,0.06486097947841882,0.6808691789403409,0.029768356289395115,0.058344906206170825
31,-2.4768750226060114,0.035618079308389464,0.06981015264293466,0.7042711330155307,0.03269949838988798,0.06408983915670594
32,-2.5222681502477444,0.03525919120994902,0.06910674489551133,0.7651095980672074,0.03718166288287001,0.07287472013573494
33,-2.56987484448989,0.0391352409629189,0.07670366281361767,0.8251070435353904,0.04022859983404918,0.07884660682321039
34,-2.5208756783788973,0.03747939141645986,0.07345825733874096,0.7953438468949041,0.04008237089682161,0.07856000337274678
35,-2.5565918138276227,0.036362998640002704,0.07127016770428427,0.846421162415899,0.043315475231850156,0.08489677142766305
36,-2.544958498124644,0.04212158679560011,0.08255679309105411,0.884454266188456,0.04319607593223537,0.08466275310063877
37,-2.5723224151161572,0.039913457349110434,0.07822893890273198,0.860185252553723,0.04426527372694186,0.08675834227061315
38,-2.5995445256038647,0.0395969026098441,0.07760850301463451,0.8634443022769092,0.04291926689130203,0.08412021734981434
39,-2.641554096820987,0.03672881401620092,0.07198715266662374,0.8240798075246697,0.04306812630746785,0.084411976444259
40,-2.6257888149535793,0.037090645500830195,0.07269632934496978,0.8362564843205589,0.044630690982168694,0.08747454693018722
41,-2.6354744358197086,0.037255418404280066,0.07301927830135962,0.762228225653193,0.0415167892678064,0.08137141171863958
42,-2.632463164712381,0.03500835932651848,0.06861512343781313,0.7781797413114588,0.0428970249245762,0.08407662389608637
43,-2.6689350500394884,0.03727450443136646,0.07305668622705691,0.7605376894979295,0.041411891915991345,0.08116581668700845
44,-2.7183279319486484,0.03509742302034807,0.06878968507004923,0.7222823862448458,0.03849890790124378,0.07545647293056233
45,-2.69117657683955,0.03540167311284595,0.06938600429363805,0.6602273091010837,0.03279788582848618,0.06428267499288955
46,-2.769927942066235,0.034632864538949815,0.06787916717779602,0.6941722656180059,0.03468870740574678,0.06798861718551155
47,-2.7726994263264126,0.03615732979815269,0.07086706418151618,0.6971599638400799,0.03507106643660469,0.06873802711515668
48,-2.78711435394355,0.03259621638878165,0.0638874101542863,0.6172403129699686,0.03219614816938361,0.06310329085290707
49,-2.7898265580501675,0.03364336953558853,0.06593979260832557,0.6158812366636842,0.03017052892003212,0.059133150077787085
50,-2.785197407712708,0.032914483692973694,0.06451120260795935,0.5606258789127379,0.028833446341357937,0.056512516379229744
51,-2.817690150034548,0.03227564466900897,0.06325910112906978,0.5570198100760736,0.027844741884373317,0.054574691252185656
52,-2.8204019702140704,0.03132397649391373,0.061393865780650154,0.5202391012089354,0.024114278593141972,0.04726311755572347
53,-2.8685094261419692,0.029583588330964035,0.05798276766214892,0.49258219419390237,0.02324799213244957,0.045565227292471686
54,-2.8742491919327846,0.02963769308320032,0.0580888110279245,0.4832248469122961,0.02151116257603985,0.04216110391462396
55,-2.8549488769696287,0.025335310028253205,0.04965629519253274,0.41340535944645046,0.020100871317152293,0.039396983839492694
56,-2.9176930800314587,0.02564087983753787,0.050255201013493456,0.40645858433960813,0.0189454723568668,0.037132443489558103
57,-2.919716317748652,0.02749604909652121,0.053891265946326664,0.3749150271186964,0.016870815257952216,0.03306619029541517
58,-2.955040617985241,0.0248498152414816,0.04870474289577844,0.36801915188022527,0.017340166927355318,0.03398610266352899
59,-2.990078550375922,0.024269709310117606,0.04756775616308695,0.3349471149167037,0.015448936989273543,0.0302793600984048
60,-2.961825205386882,0.024455628046045293,0.047932150189556426,0.29806170055574777,0.01404696314540071,0.027531541857146867
61,-2.9644586026280484,0.022657424789483575,0.044407736569812825,0.3002826386270206,0.013624201566557215,0.026702944388566324
62,-2.9781195708649744,0.02132795166994883,0.04180201713711061,0.27199679247415837,0.013159520387698359,0.02579218601370935
63,-3.02555918988217,0.01910935978166998,0.037453656939691354,0.24507438991430708,0.012289680063389073,0.02408733030576251
64,-3.007970596516511,0.021308917422182713,0.041764710697016205,0.224867666518865,0.01207965630737303,0.02367569130807324
65,-3.015916225205455,0.018636581895936734,0.0365270293109672,0.2162397147957592,0.010446857092330928,0.020475463652605448
66,-3.046348929476766,0.01746228982806335,0.0342254591506043,0.20011540059554161,0.009944326898716608,0.01949052257197744
67,-3.054997494579901,0.017809684905020894,0.03490634098984761,0.19185935476650906,0.00978768723497449,0.019183514472492426
68,-3.034547691145484,0.01607108244638191,0.03149874278748241,0.1801040378475326,0.009061938670038128,0.017761073423385527
69,-3.0601386307465175,0.01714721406587496,0.03360792200431355,0.16346617008871556,0.008456541490101641,0.0165745167543679
70,-3.0783867102901006,0.015513060770474742,0.030405040400111674,0.15489584050147753,0.0077080628833455,0.015107525641927144
71,-3.0692462713257793,0.015199875068101965,0.029791207702988154,0.14365120591704944,0.00815284353592925,0.015979279702011517
72,-3.083187771517278,0.015179849538283264,0.029751958385772166,0.14627210768610532,0.00817786573323196,0.016028322307538884
73,-3.092942431267967,0.014626477862195973,0.028667369830576512,0.1312956218324129,0.00679729845772542,0.01332246016931148
74,-3.1179830130733817,0.014739487541777604,0.02888886473246092,0.12441271178577851,0.006751072567729672,0.013231859089766502
75,-3.1287212183081823,0.013175444557065707,0.025823396812153072,0.12009336835272036,0.00661983352468013,0.012974635292023898
76,-3.132997391969996,0.012602224189786952,0.02469990553708189,0.10447070040305773,0.006246687010498084,0.012243281563270423
77,-3.1327237955506915,0.013220425385786792,0.025911557616441164,0.10500626471843971,0.005692957219039739,0.011157991114845191
78,-3.151463107886218,0.012096285572594484,0.023708284068996655,0.09833799167649351,0.00590340272427074,0.01157045672580629
79,-3.136398338821542,0.012505095925703938,0.024509537637598285,0.09607075355481223,0.005351242535756642,0.010488242642621812
80,-3.159384605162366,0.011330375355785736,0.022207127628660246,0.08284656231770962,0.004693255950504165,0.009198612633216462
81,-3.1679358186520092,0.011382298765357582,0.022308895641375583,0.08418761313002447,0.004968302507861271,0.00973769397970812
82,-3.1857341226478924,0.011668323202961392,0.022869493237777375,0.08328553269354991,0.004944448446740176,0.009690940879025757
83,-3.178581253074545,0.011328240731730083,0.02220294384239063,0.08401985138201701,0.004579428945106205,0.008975515802168415
84,-3.1885020777213753,0.010974782219998274,0.021510177889367158,0.07655610993064793,0.004610865738069701,0.00903713078416631
85,-3.203764493539512,0.010252731943646589,0.02009498535269066,0.07392175620348357,0.004385810439403489,0.008596030504250627
86,-3.194816900296254,0.00993089321177692,0.019464193029396067,0.07366517383657971,0.004406443434952555,0.008636470432419973
87,-3.219761506533555,0.010472814832056684,0.020526339887587997,0.06902725886602629,0.003923314252504124,0.007689554634940767
88,-3.210420877382517,0.009822701856985916,0.019252141870567105,0.06300243271368211,0.003993031715766627,0.007826198352028767
89,-3.219403247295874,0.00947627328401723,0.018573154344332873,0.06026101157164161,0.0037761922704252692,0.007401200848732064
90,-3.228494436009009,0.009344351939812036,0.01831459326089858,0.05651502232377181,0.0034906601193510412,0.006841568116198327
91,-3.2307530702328213,0.009373865227792395,0.018372438242405444,0.05946625520965333,0.003450216660270924,0.006762300392991079
92,-3.2437733493150356,0.009437860948546806,0.01849786755024877,0.06040372535094309,0.003583222008224696,0.00702298608473169
93,-3.2453536094319158,0.008816433828404085,0.017279892775752592,0.053793008244471995,0.003195059653900585,0.006262201850102156
94,-3.24981221841437,0.008642333966869564,0.01693866331743152,0.05283924125808966,0.003168045741907623,0.006209255555514416
