iter,e,e_std,e_err95,e_var,e_var_std,e_var_err95,exact
0,-1.239709808093977,0.2811579225318338,0.5510594021304969,69.95358451092741,3.208608287289592,6.288756683584348,-48.07482142406521
1,-1.4891079943898946,0.2689025205564659,0.5270392556427147,70.86655400688392,3.140406672933929,6.155083975759758,-48.07482142406521
2,-1.5610922044698383,0.25975091712880977,0.5091024425237154,65.36000512608838,2.7184877748212037,5.3281381310619915,-48.07482142406521
3,-2.165567886978713,0.2765755879386433,0.5420781913627314,66.99496440994912,3.1308647768763573,6.136382203142692,-48.07482142406521
4,-2.566684619391098,0.28204203989040894,0.5527922403114107,74.2178273852114,3.7872152318282786,7.422805456084937,-48.07482142406521
5,-3.322576920206181,0.27354052907885656,0.5361295853065903,67.8566214102197,3.0645907997318163,6.006487594827162,-48.07482142406521
6,-4.015822381778085,0.28923866419851535,0.5668973647655648,61.933347346993585,3.1535262860851434,6.180797945027236,-48.07482142406521
7,-3.808629333773526,0.2560000234499384,0.5017508260032885,68.95894735060673,3.5726619705018443,7.002288791119516,-48.07482142406521
8,-4.242502680180638,0.26183339871061206,0.5131840314225159,66.1268893771858,3.0203402646089823,5.919758139689782,-48.07482142406521
9,-4.770852651926221,0.3006249786653746,0.5892141310372563,73.97519915401634,3.454339208267122,6.770380438588163,-48.07482142406521
10,-5.258533450743334,0.2652655881201481,0.5199109990533263,60.868918688760246,2.8024862540904216,5.492772125185793,-48.07482142406521
11,-5.894941042224635,0.26108417128255945,0.5117155726473032,65.04792364960494,2.835776121143501,5.5580190656599555,-48.07482142406521
12,-5.969002275872295,0.27055140180282694,0.5302710035003658,67.48593355390366,3.19369170941784,6.2595207281831255,-48.07482142406521
13,-5.68452783051054,0.25064760558882987,0.4912602797653069,63.05649840286418,2.9231014001121136,5.729173467378349,-48.07482142406521
14,-6.236014327360822,0.24808911431996625,0.48624572902357405,58.98880271472799,3.0110978683764507,5.901643375943172,-48.07482142406521
15,-7.457158552490889,0.27941530908287765,0.5476439425315677,66.55745921806458,3.4079471062717714,6.679453589510168,-48.07482142406521
16,-7.73904634381923,0.24633367905963321,0.4828051391361296,56.82080115842514,2.600842392702778,5.097557419162425,-48.07482142406521
17,-7.598619362390609,0.2646847251567189,0.518772528565052,60.4583443815727,3.0998216609382263,6.075538813936054,-48.07482142406521
18,-8.154627228723673,0.2589532366086808,0.5075390174330934,62.93720255029586,2.9233587169502395,5.729677799113691,-48.07482142406521
19,-8.863823357188103,0.2605462262378915,0.5106612197340922,59.92354069130704,2.7821159099657775,5.452846984348803,-48.07482142406521
20,-9.068627938021839,0.25982143810699404,0.5092406611011111,63.06462700378704,2.926574397354508,5.735980416891849,-48.07482142406521
21,-9.027491186987842,0.27072337103434646,0.5306080570005931,64.38399581310858,3.091362482539736,6.058959128936214,-48.07482142406521
22,-9.332447747817618,0.27020506296576785,0.5295921918532825,65.9291415925093,3.4733122268449477,6.807566871678712,-48.07482142406521
23,-9.938120601241874,0.26058623563380245,0.5107396367091209,56.84915869436806,2.891622403737112,5.667475768213879,-48.07482142406521
24,-9.973246585643615,0.30212179100565234,0.5921478293158158,62.1934593635046,3.0567338506782726,5.99108825765385,-48.07482142406521
25,-10.295604304394317,0.2962276109553163,0.5805954486987627,64.31728036513631,3.314912466237944,6.497109045729218,-48.07482142406521
26,-10.984347803515176,0.2651687142221682,0.5197211297022437,59.3980179998283,2.658414675857827,5.210397020654063,-48.07482142406521
27,-11.31947818948646,0.2824232299189206,0.5535393590385594,67.53396788554889,3.42227336393268,6.70753253855879,-48.07482142406521
28,-11.800914708519086,0.2902038694235067,0.5687891322442377,62.52781606505165,2.676103543231811,5.245066563634377,-48.07482142406521
29,-11.816708714439365,0.2835150882309202,0.5556793620062993,60.2217642051251,3.101697851382471,6.079216079634912,-48.07482142406521
30,-11.844136557024695,0.2468354902932506,0.4837886710810573,55.07319544866517,2.685390342291625,5.263268355323273,-48.07482142406521
31,-12.964291144716888,0.2939428613979699,0.5761174218526699,65.92305335311596,3.050471197417202,5.978813682814489,-48.07482142406521
32,-12.450918366521858,0.283371417780223,0.5553977730972902,56.572531374422965,2.4624563783809705,4.826325815127638,-48.07482142406521
33,-12.626151075835736,0.2704719805555777,0.5301153407161501,57.342428613955605,2.620427392675824,5.135943313746814,-48.07482142406521
34,-12.552214084337539,0.25812362032151603,0.5059129993892626,58.01236734693455,2.6900019350495716,5.272306911040214,-48.07482142406521
35,-13.947230345409615,0.273560676967089,0.5361690744418904,56.47929841951094,2.522841382575681,4.9446782485555705,-48.07482142406521
36,-13.73737650971011,0.2717051707610153,0.5325323491048953,53.37984153656117,2.5667984587726744,5.03083253476736,-48.07482142406521
