iter,e,e_std,e_err95,e_var,e_var_std,e_var_err95
0,-9.861905999183618,0.3884463272288339,0.7613408112953749,81.30606490703725,5.487786314593918,10.755863531455875
1,-10.004462691267069,0.3822481047951012,0.7491925185570907,80.06766638126581,5.348653284461801,10.483167803336999
2,-11.34751405216455,0.4348016225717734,0.8521955206602537,90.46742368752747,7.042254739286322,13.802565658957699
3,-10.128820897625179,0.38528952442411935,0.7551535914918395,80.1814784935232,5.500487578996514,10.780757552243085
4,-10.89177996962296,0.413300101560808,0.8100533138659303,81.0640975448141,5.867163575789633,11.499429299952922
5,-11.457405506627202,0.39451230616761296,0.7732299115463604,79.09757967279762,5.730425888580553,11.231428357693819
6,-12.471621526102915,0.3980738578087741,0.7802104244921158,73.44036921879803,4.679549234572235,9.171747963643558
7,-12.974592501849848,0.38106523225503847,0.7468741309802663,63.799457337025245,4.186672260425748,8.205726845507364
8,-14.381438692699476,0.37243453544780053,0.7299582760765951,65.97255709050053,4.537528174458685,8.893391800774802
9,-15.267687546234622,0.3537227282684149,0.6932838079193413,63.21738056847423,4.172644187517613,8.178232327834918
10,-17.151399029288307,0.3514021630143074,0.6887355835975155,58.43079590320376,3.5189216229141,6.896959645330873
11,-17.531107721062718,0.33283865976554206,0.6523517858030432,55.605401239754144,3.191594521008852,6.255410314432715
12,-19.62993863304274,0.3428397135718495,0.671953491070853,56.7271018109835,3.1622046344162986,6.197807195201594
13,-20.990234940149954,0.32146292725786835,0.6300557597902412,56.497587430315356,3.528838246748821,6.916395870895157
14,-22.60006057868027,0.3306190330885911,0.648001397457095,55.43471851960588,3.4758974900228745,6.812633894398006
15,-23.478283510149026,0.3108689505882865,0.6092919470648032,50.43502245257845,2.9191601465212687,5.721448752286354
16,-26.243036952384706,0.3507563262719437,0.68746976684259,60.30248388297251,3.403006860770803,6.669770886253484
17,-26.768868726589936,0.33951364403140666,0.6654345145615094,50.66821075480742,3.007981961216424,5.895536310130348
18,-26.85726019917509,0.30648178581877605,0.6006932621223198,45.002235148929714,2.6416567182853687,5.177552027357595
19,-28.205621668918244,0.3035061524285315,0.5948611278462457,44.12716612044891,2.5977860124260763,5.0915670238970305
20,-30.50873223710947,0.2970040201714962,0.5821171827997402,45.59147075229664,2.407011056096148,4.717654980338169
21,-29.472032343677235,0.31634057709665164,0.6200161379580535,42.55648853681234,2.637120646314832,5.168661489664061
22,-30.382195908576083,0.2661441668971267,0.5216329818137856,37.52534740134939,2.163130264217748,4.239657411735397
23,-31.23331438913645,0.29045073270689914,0.5692729753887923,41.88373508446697,2.426922943076081,4.75668156168307
24,-31.577967217526787,0.24758184365600067,0.48525149679178775,33.518748290067606,2.2178373277374277,4.3468812859339145
25,-32.48169204070735,0.23104488328789785,0.45283965005654003,27.466268018426995,1.814076517923673,3.555524640330229
26,-32.52729186607552,0.2513319214263491,0.4926015141608949,31.805223909358297,1.8789590208125009,3.6826920092191475
27,-32.93126505943417,0.2606812833821503,0.5109259268726942,33.71866429847482,1.7554611356471999,3.440640602128294
28,-33.3822228448138,0.24111031484821066,0.4725675334036059,31.411156000898828,1.778647806040714,3.486085641020983
29,-33.574408200144035,0.2145346303375193,0.4204801488981519,27.28826384907773,1.8132176142389784,3.5538412200420386
30,-34.086258018881935,0.22525410628549317,0.44148993568932404,30.85593050488832,1.9905822916947205,3.9014695999848565
31,-34.263510900157826,0.23470921432885594,0.46002160692425004,34.54497376606791,4.126384201533609,8.087564421380941
32,-34.27212537260269,0.2463440979287359,0.4828255597443305,33.18525410693145,5.464050125981292,10.709341456644879
33,-34.81317609404445,0.19127569530177643,0.374893473909339,22.75460995962343,1.3292713973841672,2.605324064552198
34,-35.085735355023616,0.21897352916142646,0.4291802307240271,27.95546997704401,2.6157245311136172,5.12672587446061
35,-35.553119490951346,0.2301357701815616,0.4510578211102476,29.013491900445345,5.567963522318681,10.913007970977397
36,-35.15752584486527,0.18400905849778984,0.36065112748479206,20.140119538863992,1.216079726533682,2.3834724663353346
37,-35.457108196985175,0.17514560854708858,0.3432790848026443,23.79599154018436,1.24755171481608,2.445156429890701
38,-35.765760488442794,0.26643158689697516,0.5221963146619251,42.861861136803256,20.3671528650699,39.91888608315878
39,-36.294217830928496,0.1804141963288853,0.35360532710435366,20.36765824703351,1.1608641870432377,2.2752519975471146
40,-36.104937283210845,0.17973015934865993,0.35226463925901835,20.78076679520179,1.1108954682178032,2.1773151082956543
41,-35.8385934746652,0.1788966197519288,0.3506309316697373,20.79303155852279,1.0511361077159609,2.060188913972898
42,-36.31067573316655,0.1729897290297413,0.339053638593636,20.337857568736794,1.1172975229706092,2.1898629050382077
43,-36.311789958563445,0.15754711701778087,0.30878667522296793,17.91129910424162,0.980265600552755,1.9212852723669267
44,-36.43414205638989,0.16236480062287703,0.3182291615778655,17.750043200372843,1.1847739955551935,2.3221143611077975
45,-36.51513263125704,0.15673760367417822,0.30720005822450214,16.665523630486952,1.0853918220760501,2.1273288803833648
46,-36.24764975677467,0.16085648170257588,0.3152729108168749,15.45287968399855,0.8642372119270649,1.6938738094763572
47,-36.35275844266501,0.14456278649810014,0.2833378550410295,12.088314921849802,0.7884827400192095,1.5453977728691093
48,-36.87388797500475,0.1347314333406358,0.2640687569331052,14.970111255400361,0.8672869161305908,1.6998511198787685
49,-37.18137100048408,0.14116326630841705,0.27667491790453386,15.054412222544546,0.7161399191486463,1.403608449422773
50,-37.129569865916736,0.13742961245236568,0.26935709081593406,15.485292468548815,0.8148840429292369,1.5971433757176956
51,-37.125935724427514,0.14808327192799794,0.2902378796917272,15.829580752230665,0.7239746220896286,1.4189641850166683
52,-37.33566996259887,0.13653892414275423,0.26761137380764477,14.369644329738746,0.7708995226838017,1.5109353001593697
53,-37.18282611055683,0.15021065449582474,0.29440747290600605,15.596164512841055,0.7541925263693237,1.4781901890931495
54,-36.97252353764618,0.1427858561187651,0.2798551354944977,14.242563056043732,0.7681112790858866,1.5054704431273318
55,-37.0316244839733,0.1579329600142957,0.309542913599824,16.960516281206576,0.8955286499804429,1.7552039010854443
56,-37.30337422586847,0.13343780353472678,0.26153328910419604,12.530343985173943,0.6301221668085243,1.2350167528050477
57,-37.45536340524551,0.12717837414511135,0.24926503293677824,12.728716834120078,0.732729290394174,1.4361230195901715
58,-37.55205495945903,0.14494353648127484,0.28408411129516614,14.89795705391128,0.735060851299406,1.440692794992188
59,-37.49592303894149,0.13024903183216935,0.25528341141226296,14.259130701840888,0.6475008072291764,1.269078262129798
60,-37.66847825491534,0.1268739659809481,0.24866840389841832,14.825239749992733,0.820646557642564,1.6084376970161989
61,-37.59557773637806,0.13211159441206516,0.2589339669878108,12.705111308954729,0.5729507995587559,1.1229629320485892
62,-37.75488215676995,0.12267543432405652,0.24043943306295953,12.88862079871781,0.5696514238349935,1.116496274458549
63,-37.78996324340294,0.11811808446909282,0.23150719148228183,12.431278303199143,0.5394602356138082,1.0573226328945557
64,-37.940402273916874,0.11655745363090506,0.22844841124627127,12.615904619264604,0.6469622811584163,1.2680227704263722
65,-37.61433513056306,0.13234322613096322,0.2593879568145281,14.137219529599212,1.021918759433336,2.0029239636151903
66,-38.058842838315044,0.12595470499819175,0.24686668547982296,12.923738983320522,0.6520575173742195,1.2780092499020708
67,-37.84122581631167,0.12564902442099463,0.24626756255774318,13.748320569579999,0.6602112607676456,1.2939902932923673
68,-37.66970320779788,0.13292587356292207,0.26052992479685216,13.263145337503708,0.5452544514574345,1.0686790872667147
69,-37.53589799603027,0.10418528098706183,0.20419939845382684,11.220120810215793,0.541855964507192,1.0620181752423101
70,-37.6231547590042,0.10514518786544506,0.20608078136397026,11.66709248929538,0.533473435024675,1.0455887193572317
71,-37.611979591726254,0.10768799539708285,0.2110645925455975,10.375158022443816,0.4779880091536059,0.9368392829830693
