iter,e,e_std,e_err95,e_var,e_var_std,e_var_err95,exact
0,-244.22345556907106,0.20432380789427146,0.4004673046568528,56.59701480158324,2.6012207630266175,5.098299011369969,-248.25846690097833
1,-244.13773029088375,0.20642886184497397,0.40459313458574353,56.18718801415983,2.472557542803823,4.846123733598346,-248.25846690097833
2,-244.3585783846192,0.17911700563416794,0.3510628800616271,50.15700117147552,2.5153078449980883,4.92991278622731,-248.25846690097833
3,-244.18722270230933,0.17739544409324817,0.3476886814442551,45.79510632387593,2.1033059674734007,4.12240394471604,-248.25846690097833
4,-244.34706046328284,0.17346512185531196,0.33998539141026324,42.282895792308196,1.7265462434020689,3.3839684547109807,-248.25846690097833
5,-244.72844716697355,0.14649753202833038,0.2871298865995306,35.38271236998767,1.6843088641101525,3.301184712497467,-248.25846690097833
6,-244.90997092789502,0.12091987369191792,0.2369985974512915,30.347859039648,1.249421143343706,2.44882044247652,-248.25846690097833
7,-244.71199176095368,0.11058985455185515,0.21675213197715903,25.0636707088513,0.956709326660378,1.8751158239279067,-248.25846690097833
8,-244.79834199842207,0.10094277068379356,0.19784419503992098,20.187080752832497,0.7572261391799145,1.484135960944947,-248.25846690097833
9,-245.10328767397385,0.0893831819424185,0.17518781743073117,16.385756128247674,0.6120399999196809,1.1995763569404723,-248.25846690097833
10,-245.16383669061048,0.07884659529016237,0.1545364870723237,13.181176119219511,0.47036950827612534,0.9219072956470206,-248.25846690097833
11,-245.29035177993705,0.0704972575699589,0.13817208584596313,10.124070208619443,0.3298941999444273,0.6465807505997331,-248.25846690097833
12,-245.41845047732522,0.052101493246222624,0.1021170503033532,7.453664291640714,0.27241121398907525,0.5339161684034213,-248.25846690097833
13,-245.51176500523584,0.05525267272909075,0.10829324859859629,6.073445858031263,0.24102435817584048,0.47239906142152943,-248.25846690097833
14,-245.64397508934002,0.05416214738483147,0.10615585819961997,4.476965236368269,0.1782040434727572,0.34927350710601424,-248.25846690097833
15,-245.78326955462444,0.05624701304033987,0.11024211979702091,4.030402225087287,0.17145919549976057,0.33605384799774285,-248.25846690097833
16,-245.89465239098715,0.05710696651172401,0.11192759762931402,3.4300674393708785,0.1348844492653273,0.26436866263456166,-248.25846690097833
17,-246.07821336298812,0.05942739182699863,0.11647554767606728,3.320035514839163,0.1393538319227306,0.27312849167620007,-248.25846690097833
18,-246.08611292464497,0.06890326200159158,0.13504791194044674,3.441275520640657,0.12949589356588223,0.2538072875349613,-248.25846690097833
19,-246.31271412708605,0.06695311090841867,0.13122568603341642,3.4108503407573654,0.12607774753548984,0.24710784442149364,-248.25846690097833
20,-246.4401204681971,0.06353298584879753,0.12452236409393608,3.4784982653281755,0.13582646868252854,0.2662149867650135,-248.25846690097833
21,-246.4649259702195,0.06964465044717247,0.1365010065923394,3.499670019686002,0.129794712557875,0.25439296199716366,-248.25846690097833
22,-246.70376162131484,0.06749680114683382,0.1322912993194561,3.4600895263282334,0.11795476720511915,0.2311870955268398,-248.25846690097833
23,-246.76898017782497,0.06486767035258205,0.12713829765207746,3.40563715652429,0.13423362335786654,0.26309306729573295,-248.25846690097833
24,-246.82830806901205,0.06177358192489839,0.1210739957688353,3.131427808659528,0.12115235035605586,0.23745424334024787,-248.25846690097833
25,-246.92864020817933,0.05901758249109869,0.11567233613717512,2.9759242815618463,0.13008370281443263,0.2549593724918996,-248.25846690097833
26,-247.03537671000984,0.04759131274617865,0.09327725895949217,2.604146216589543,0.11198748033279148,0.21949142817165893,-248.25846690097833
27,-247.04019488758883,0.04464603790933003,0.08750462635469679,2.3642049245711756,0.08658489752866465,0.16970328076127383,-248.25846690097833
28,-247.1354732567326,0.03717097116658847,0.07285376475689019,2.144572961659164,0.09446338195303222,0.18514482648579406,-248.25846690097833
29,-247.31445433999863,0.03338135201590877,0.06542624770643472,1.759031699816265,0.07420472022221904,0.14543857911842034,-248.25846690097833
30,-247.3258587214936,0.029389189457188224,0.05760175287091318,1.605994632685567,0.07023686363116377,0.13766172310413216,-248.25846690097833
31,-247.38320708102088,0.02673349970282496,0.05239669659824916,1.5680757421332379,0.06453467517918024,0.12648563910518423,-248.25846690097833
32,-247.4756907284038,0.02408376375447649,0.047203309570945075,1.4842480875446273,0.06792992117028146,0.13314019896639662,-248.25846690097833
33,-247.56421571863186,0.02145015229404301,0.042041525959223516,1.3039324938965904,0.054872255788436096,0.10754764509580425,-248.25846690097833
34,-247.6014897562192,0.0220193437253536,0.04315712066490108,1.1934674460639154,0.052474204594114636,0.10284755112185093,-248.25846690097833
35,-247.69026932277134,0.019978761702263984,0.03915765339214555,1.248818004016913,0.051627391639490455,0.10118782822914558,-248.25846690097833
36,-247.70966302339056,0.025703975694793775,0.05037886662128871,1.1503557192168308,0.05057618067135453,0.0991274925914457,-248.25846690097833
37,-247.8045965157906,0.022819577814678735,0.044725550659179554,1.1637640205500848,0.04562329285662078,0.08942001085510025,-248.25846690097833
38,-247.82552711606576,0.02597472405804837,0.05090952366214088,1.0454941537261067,0.04014014084960424,0.07867323039958932,-248.25846690097833
39,-247.8457059426288,0.024014418834579696,0.04706739602543654,0.9774651252458535,0.04197977544563787,0.08227884795252913,-248.25846690097833
40,-247.9199041872448,0.024031219355394012,0.04710032444115412,0.8590142379824454,0.037734949180316536,0.07395914135186965,-248.25846690097833
41,-247.9338254769877,0.026242345053999683,0.051434051175712196,0.8208072803308681,0.03167226192233413,0.06207649267669424,-248.25846690097833
42,-247.93866628919844,0.028381606920838465,0.05562692738821613,0.6996224003089894,0.02865754293085368,0.05616775202988364,-248.25846690097833
43,-248.02457610798132,0.024034313715104106,0.04710638927474111,0.5963993415795097,0.02788404235940832,0.05465171876782958,-248.25846690097833
44,-248.01255424632015,0.021915040099367022,0.04295268931451045,0.4815673262880164,0.020526150329155595,0.04023051538639994,-248.25846690097833
45,-248.04875700584788,0.018877021782253003,0.036998282828593985,0.3883465597652301,0.016716529969167546,0.03276379668605285,-248.25846690097833
46,-248.0741943355832,0.017987532387771763,0.03525491565078042,0.2967625156469251,0.011827213648021468,0.023180912787582664,-248.25846690097833
47,-248.0691104521179,0.015380789644208694,0.03014579375643567,0.21647892565090793,0.009128780963952901,0.017892081912102523,-248.25846690097833
48,-248.10003013924756,0.012470619086530983,0.024441964274518512,0.14021961573697028,0.005839118089931435,0.011444461157741925,-248.25846690097833
49,-248.08831584387605,0.011744732363500206,0.02301925244052239,0.09223087711308568,0.0031622925375634804,0.006197979482204198,-248.25846690097833
50,-248.11253658091564,0.008049629385504204,0.015776983684483527,0.05391314883824939,0.0020409208657188663,0.004000131392105285,-248.25846690097833
51,-248.1206579273196,0.0057622518793895615,0.01129380615345178,0.03038228881301021,0.00114986271801676,0.0022536895144781854,-248.25846690097833
52,-248.12557836858286,0.004618600356699013,0.009052290358113913,0.021007345103673136,0.0009407363561841125,0.0018438093770683048,-248.25846690097833
53,-248.13630816586067,0.003300468326802439,0.006468799052647954,0.021496928634080807,0.0007766660012752892,0.0015222373905163064,-248.25846690097833
54,-248.13768856584284,0.0043000522890052255,0.008427947618089262,0.029357406147350357,0.0011229257002347006,0.0022008939297744343,-248.25846690097833
55,-248.14639227139944,0.004994218824275918,0.009788489026492772,0.03983149545139527,0.0018214898239409378,0.003570054453130442,-248.25846690097833
56,-248.1492819012239,0.005913451784627694,0.011590152522184389,0.06024025539144853,0.002869799831853902,0.005624704313272751,-248.25846690097833
57,-248.14309421057652,0.0070081296278872085,0.01373568166964702,0.07215000752785745,0.0037219957173740153,0.007294977556665392,-248.25846690097833
58,-248.14138056627795,0.007996217164205392,0.01567229765440357,0.08434837102731763,0.004585615813234577,0.008987641840877122,-248.25846690097833
59,-248.13466952842867,0.008492182585683109,0.016644372018077124,0.09318447416840839,0.005311678277905126,0.010410698122157783,-248.25846690097833
60,-248.1487998350076,0.010308018748234235,0.02020334549850275,0.11697069682378926,0.0067783009389377705,0.013285225716692063,-248.25846690097833
61,-248.12463711969417,0.009776734790087078,0.019162048074970437,0.10816178764396236,0.005889800274730097,0.011543796414605106,-248.25846690097833
62,-248.12575360748264,0.010012399518062804,0.01962394245422929,0.10916758275602892,0.00592976404205946,0.011622123959257196,-248.25846690097833
63,-248.12488823390322,0.009725907228889746,0.01906242788560166,0.11185362324633795,0.00551188786408267,0.010803101700425437,-248.25846690097833
64,-248.11089957584142,0.008899200728336547,0.01744211291873225,0.09319824037882915,0.004995941253574963,0.009791864925884818,-248.25846690097833
65,-248.1094365292162,0.008094715986162801,0.015865351797959715,0.08630920858493832,0.004862189506607147,0.009529716318958584,-248.25846690097833
66,-248.09828288007395,0.006555744968720898,0.012849024030522623,0.07432055569210226,0.0037282047502264657,0.007307147037435021,-248.25846690097833
67,-248.10484500846783,0.006697473919873332,0.01312680767034803,0.06367068189413577,0.003177205246388946,0.006227207854414042,-248.25846690097833
68,-248.10248084318278,0.006949522788957328,0.013620814376096713,0.05521034142344486,0.002964564630347365,0.005810439905322134,-248.25846690097833
69,-248.0825667986465,0.005091386172732288,0.009978933529940512,0.04535878176988748,0.002207871915281318,0.0043273494364288526,-248.25846690097833
70,-248.08558344144092,0.005274632017489856,0.010338088785981962,0.03636444008747529,0.001459507077428489,0.0028605813069411505,-248.25846690097833
71,-248.06857188978864,0.003749392198666759,0.007348673673302295,0.02622446670900354,0.001052785847540209,0.002063422344612286,-248.25846690097833
72,-248.06393145162858,0.0031705488758377192,0.006214161607865885,0.020703957038328155,0.0007694999483172099,0.0015081921848071644,-248.25846690097833
73,-248.0543195351334,0.002644589038459332,0.005183299269289703,0.01637493635796304,0.0005229725749835614,0.0010250074118699532,-248.25846690097833
74,-248.04736744169247,0.002247554484779847,0.004405125843459977,0.01154256095939041,0.00040963847120743227,0.0008028766502486152,-248.25846690097833
75,-248.03854348982293,0.0022392292538433436,0.004388808690661452,0.010725606757349194,0.00041961564502588256,0.0008224315516002737,-248.25846690097833
76,-248.03682556201437,0.002267607573779078,0.004444429175677247,0.008853021967514096,0.0003978823799730565,0.0007798351348302716,-248.25846690097833
77,-248.02754126819715,0.00262188222310416,0.005138794728989964,0.008067578077404585,0.00032664895594251435,0.000640220189234939,-248.25846690097833
78,-248.02264630854916,0.002652194619654128,0.005198205934512998,0.007759996849026028,0.0002871486446198492,0.0005628010016643955,-248.25846690097833
79,-248.0180690595579,0.002976140676551188,0.005833128538964998,0.007442768625994829,0.00025020676398874845,0.0004903962461062603,-248.25846690097833
80,-248.0175668225089,0.003133840489805951,0.006142214493313027,0.007851373558516953,0.00022077625464954668,0.0004327135077547551,-248.25846690097833
81,-248.0077645794592,0.003123134189374631,0.006121230530059973,0.007736262309389755,0.0002113072879008442,0.00041415467395649095,-248.25846690097833
82,-247.9975395662804,0.002934153728090255,0.00575083563216083,0.0074617786749168755,0.00018794104706504387,0.0003683576834642332,-248.25846690097833
83,-247.99537881782516,0.00307450096797183,0.0060259111676583205,0.0072356519549787585,0.0001928176072276253,0.0003779155657513356,-248.25846690097833
84,-247.98747603682492,0.0027055474908768895,0.0053027756405814135,0.006960878673991257,0.00020935396210515817,0.00041032622574687326,-248.25846690097833
85,-247.98837763840794,0.002965351611752094,0.005811982360531906,0.0065423019788704816,0.0001817255810447308,0.00035617559391728707,-248.25846690097833
86,-247.9822342942978,0.0026683529487565435,0.005229875677604078,0.006141228610584316,0.00019337794363944873,0.0003790138049377359,-248.25846690097833
87,-247.97557432140962,0.002495166682061744,0.0048904368322653215,0.005394270020631301,0.0001666335709748202,0.0003265957977259465,-248.25846690097833
88,-247.97478335887217,0.002078575299257718,0.004073932725699692,0.005282957075267731,0.0001719206712871051,0.0003369583239206754,-248.25846690097833
89,-247.9703224640947,0.0019233358473123429,0.0037696689909070204,0.004378127320546517,0.00015623123542395065,0.00030620759469114156,-248.25846690097833
90,-247.96682132561904,0.0019141989719642374,0.0037517610442935018,0.004164952013628022,0.00015582293844953538,0.00030540734732629094,-248.25846690097833
91,-247.96288695981187,0.001705634520734267,0.0033429822314273994,0.003730581823442548,0.0001339939610759797,0.0002626233378547821,-248.25846690097833
92,-247.96072555276203,0.0015024479826094834,0.002944743934559449,0.003660354109364816,0.00011970527754675841,0.0002346180327510177,-248.25846690097833
93,-247.9622572205611,0.001663639633951172,0.003260673765797696,0.0033914845309018808,0.00011107193261126912,0.00021769698761134738,-248.25846690097833
94,-247.95629471555358,0.0013774986129874965,0.0026998476702093715,0.0032155778387192692,0.0001113660794434447,0.00021827350480857808,-248.25846690097833
95,-247.95444696826274,0.0013560923312952186,0.0026578921290495877,0.0028550236917977024,9.679248979483203e-05,0.00018970979397183151,-248.25846690097833
96,-247.95301295371183,0.0015284403200728689,0.0029956879798616956,0.003284606393374895,0.00010953117532197946,0.0002146771588154221,-248.25846690097833
97,-247.95383654132092,0.0016912327820404961,0.0033147553422728515,0.0031631342862981178,0.0001147764029179308,0.00022495761599420234,-248.25846690097833
98,-247.95078636728562,0.0016980656854592004,0.0033281475868833523,0.003147486214604994,0.00012350393177564182,0.00024206325822934992,-248.25846690097833
99,-247.94959908116442,0.0017394350140805196,0.0034092299810457405,0.0030191384117115964,0.0001221137442003141,0.00023933854064995256,-248.25846690097833
